Source,Target,Timestamp
36630,87650,15
36648,111186,15
36650,93922,17
36678,21753,123
36691,75788,15
36694,4030,113
36724,34181,17
36727,4279,15
36739,17712,17
36739,44275,17
36739,69308,17
36739,70049,17
36739,70122,17
36739,73325,17
36739,84724,17
36739,96670,17
36753,21650,17
36753,22635,113
36760,6403,15
36760,36069,17
36772,110892,19
36777,81374,116
36812,17446,113
36849,69127,15
36849,75261,15
36864,75756,116
36875,49472,17
36875,50699,17
36875,59467,17
36875,71427,17
36875,83053,17
36875,83793,17
36875,84349,17
36875,84653,17
36875,90509,17
36875,98088,17
36886,20789,120
36886,25194,15
36886,32754,15
36886,33598,120
36886,33792,15
36886,35367,15
36886,38590,15
36886,40350,15
36886,46735,15
36886,47230,15
36886,56762,19
36886,59182,15
36886,62003,15
36886,74942,15
36886,89830,15
36886,90561,15
36886,94226,15
36909,461,15
36909,871,15
36909,6582,15
36909,10997,15
36909,11100,15
36909,11130,15
36909,16151,15
36909,26936,15
36909,39761,15
36909,77281,15
36909,100592,15
36928,23673,120
36947,107425,113
36952,22180,15
36952,24151,15
36952,28480,15
36952,31502,15
36952,65320,15
36952,96173,15
36952,101696,15
36958,23160,15
36961,26299,123
36975,103532,116
36990,85107,15
36996,87039,15
37006,109300,120
37021,42772,15
37027,107427,19
37032,9882,15
37032,22044,15
37032,22070,15
37032,34940,15
37032,39653,15
37032,82065,15
37032,106135,116
37050,86958,120
37055,17895,113
37060,48773,17
37063,33084,116
37083,40310,15
37083,78515,15
37084,7109,15
37084,12211,15
37084,15342,15
37084,18079,15
37084,19386,15
37084,19555,15
37084,20361,15
37084,21116,15
37084,22134,15
37084,23057,15
37084,29122,15
37084,41089,15
37084,42005,15
37084,42584,15
37084,45706,15
37084,49059,15
37084,57805,15
37085,35681,15
37101,22013,15
37101,35138,116
37101,107199,113
37106,102952,19
37115,91652,120
37122,73321,15
37122,97083,15
37128,15343,15
37132,21914,15
37172,48416,15
37179,4209,15
37179,7663,15
37179,8172,15
37179,8986,15
37179,16002,15
37179,17972,15
37179,49997,15
37179,55244,15
37179,99733,15
37189,9551,17
37189,18502,17
37189,22494,17
37189,25763,17
37189,26359,17
37189,76906,17
37189,84314,19
37189,86587,17
37189,88033,17
37189,102920,17
37189,104482,17
37191,9487,15
37206,8112,17
37206,45218,17
37206,63930,17
37206,89044,17
37212,40870,17
37268,8772,15
37298,5749,116
37326,29237,113
37343,38211,15
37360,41306,15
37366,53886,113
37374,100359,116
37380,18507,120
37383,41693,19
37386,107491,17
37397,76688,113
37398,30554,113
37400,1486,15
37400,59721,15
37414,27548,113
37414,94800,15
37428,72378,19
37431,23183,19
37431,25981,113
37431,35437,120
37431,75244,15
37431,88726,19
37438,3889,15
37438,33961,116
37438,73698,15
37438,106701,15
37442,74719,15
37442,78755,15
37445,110858,15
37450,106506,19
37489,108649,19
37494,106081,19
37502,39419,113
37511,71284,17
37514,98297,19
37522,7635,15
37522,27173,113
37540,81694,120
37550,510,15
37550,527,15
37550,530,15
37550,2396,15
37550,21322,15
37550,37329,15
37550,39017,15
37550,46417,15
37550,52777,15
37550,53908,15
37550,77377,15
37550,83996,15
37550,95417,15
37550,99163,15
37564,76214,113
37586,111044,17
37590,78840,15
37595,20941,15
37595,21809,19
37595,21850,19
37595,23904,19
37597,92,15
37597,139,15
37597,960,15
37597,2551,15
37597,7545,15
37597,15215,19
37597,16797,15
37597,81267,15
37597,91801,15
37597,100758,15
37597,111956,15
37611,16167,15
37629,32653,19
37640,34645,120
37656,42354,120
37656,58466,120
37656,90280,120
37658,32653,17
37660,37407,17
37663,8185,15
37663,18028,15
37663,23927,15
37663,38298,113
37663,51478,15
37663,53607,15
37663,58556,15
37663,102193,15
37663,105482,15
37664,3291,116
37664,79828,15
37676,14602,15
37676,39864,15
37676,90642,15
37683,33893,15
37683,49931,15
37707,56121,113
37707,102620,113
37711,84556,17
37712,5217,15
37712,7385,15
37712,24860,15
37712,35695,15
37712,48812,15
37712,50803,15
37712,91759,15
37712,92373,15
37713,34220,123
37745,24842,19
37745,104863,120
37749,29925,15
37749,44624,15
37749,45261,15
37749,47255,15
37749,59325,15
37749,63826,15
37749,64172,15
37749,64533,15
37749,65288,15
37749,91458,15
37749,97010,15
37749,97497,15
37749,100353,15
37749,108338,15
37749,110617,15
37754,55559,123
37756,5523,17
37783,16167,15
37783,20198,15
37783,39933,15
37783,68482,15
37783,79824,15
37783,81383,15
37783,83628,15
37783,98919,15
37783,107154,15
37783,112347,15
37790,58094,113
37816,33137,15
37816,55036,15
37816,71695,120
37816,94195,15
37858,104723,116
37863,103299,123
37871,30622,15
37871,54673,15
37871,55470,15
37872,63998,113
37872,78574,19
37884,85596,123
37884,96871,19
37884,108944,120
37893,67225,15
37893,72251,15
37893,77917,15
37918,93119,15
37942,8351,120
37953,104783,123
37965,69749,15
37968,98992,19
37974,49270,116
37980,107791,116
37985,68015,15
37988,57889,120
37991,38047,19
38024,39516,15
38035,5918,15
38035,22750,15
38035,50354,15
38036,6020,17
38036,15459,17
38036,28260,17
38036,32573,17
38036,34751,17
38036,45086,17
38036,51505,17
38036,66378,17
38036,66396,17
38036,68991,17
38036,73469,17
38036,74992,17
38036,89175,17
38036,104346,17
38036,104353,17
38036,104518,17
38036,104880,17
38036,108504,17
38036,108516,17
38043,4863,120
38047,37991,19
38048,41329,15
38048,48928,15
38048,90983,15
38048,91660,15
38048,92116,15
38048,106539,15
38065,30489,15
38067,60505,17
38077,64771,113
38079,75646,116
38082,90442,15
38082,101572,15
38093,3974,15
38093,19373,15
38093,20052,15
38093,35892,15
38093,45097,15
38093,53900,15
38093,70926,15
38104,103548,113
38108,34935,15
38117,30207,120
38151,100799,116
38153,26585,15
38153,74611,15
38153,109050,15
38155,98583,123
38160,83260,19
38164,43642,17
38173,93515,120
38201,17489,123
38205,14399,15
38224,16090,116
38237,90181,116
38275,43447,113
38285,31913,17
38285,96411,120
38303,9725,15
38312,35679,17
38312,51840,15
38312,99879,113
38312,106952,17
38321,95124,120
38324,77647,113
38327,20267,15
38327,22546,15
38327,50903,15
38334,42722,17
38336,47430,113
38339,25625,15
38339,109188,15
38349,110527,116
38353,85456,123
38377,107418,113
38377,109997,116
38402,92309,116
38402,110640,116
38408,1104,15
38436,33945,15
38436,38600,15
38436,39716,15
38436,74884,15
38436,88027,15
38453,90136,113
38464,20306,15
38469,26589,17
38469,59664,15
38482,78972,15
38484,17509,123
38500,92087,116
38508,4390,15
38508,8028,15
38508,30854,15
38508,35925,15
38508,58395,15
38508,70936,15
38508,70996,15
38519,29049,15
38519,36895,15
38519,37585,15
38519,39693,15
38519,40491,15
38519,47072,15
38519,51209,15
38519,58495,15
38519,81626,15
38523,110559,15
38526,28663,15
38526,29450,15
38526,32111,15
38526,36139,15
38526,36379,15
38526,38232,15
38526,39995,15
38526,40066,15
38526,41237,15
38526,71675,15
38526,80351,15
38526,82386,15
38526,90022,15
38526,92157,15
38526,94330,15
38526,104053,15
38526,107023,15
38527,107763,17
38534,32015,120
38556,36581,17
38556,70088,15
38556,104342,15
38556,106559,15
38563,17446,120
38564,30064,15
38564,109123,113
38565,68108,113
38566,1542,17
38570,81317,17
38582,65592,15
38599,19946,15
38621,97625,116
38624,30897,15
38624,42766,15
38624,52115,15
38624,53360,15
38624,60412,15
38625,60584,116
38637,15419,15
38637,23343,15
38656,3264,15
38656,4849,15
38656,6046,15
38656,8904,15
38656,9512,15
38656,15561,15
38656,43195,120
38664,106192,17
38672,65983,15
38718,38942,15
38718,47971,15
38721,110180,19
38727,16621,15
38727,19655,15
38727,26479,15
38727,68893,15
38727,71411,15
38734,72015,15
38741,7359,116
38741,101226,120
38743,8016,15
38743,14749,15
38743,38942,15
38743,40194,15
38743,41216,116
38743,58285,15
38758,66353,19
38766,110699,113
38769,33084,116
38782,35106,113
38790,55546,113
38793,18143,113
38800,73260,19
38810,4012,113
38815,28656,17
38815,39887,17
38815,47645,17
38815,60912,17
38830,33940,113
38830,38975,17
38835,4605,120
38865,4026,120
38865,24297,120
38891,26907,123
38891,67334,116
38896,98196,120
38897,81489,15
38932,23009,113
38940,38975,19
38940,104655,15
38941,40891,19
38942,12787,17
38956,4890,17
38956,31014,113
38956,69642,113
38958,5268,19
38959,95189,113
38959,103783,120
38959,111722,15
38973,35513,113
38975,35897,17
38993,15552,113
39016,52799,120
39018,38942,120
39018,52799,15
39026,8093,15
39033,86759,17
39043,76490,17
39057,42592,15
39057,88886,15
39057,89528,15
39061,79322,15
39074,19756,15
39080,33052,15
39080,33436,15
39080,34561,15
39080,36333,15
39080,45121,15
39080,47598,15
39080,48456,15
39080,53676,15
39080,55392,15
39080,58191,15
39080,59005,15
39080,60656,15
39080,62420,15
39080,62455,15
39080,62510,15
39080,63739,15
39080,68982,15
39080,73079,15
39080,73462,15
39080,78185,15
39080,85302,15
39080,85836,15
39080,85976,15
39080,86305,15
39080,87802,15
39080,88123,15
39080,92211,15
39080,94284,15
39080,95261,15
39080,97501,15
39080,103927,15
39100,8105,15
39100,9507,15
39100,73321,15
39109,35149,15
39109,38942,15
39116,65032,15
39120,32963,17
39121,34920,113
39121,79763,116
39128,31298,15
39128,39018,113
39139,100624,113
39139,101039,113
39140,59221,116
39147,485,15
39149,39950,120
39160,74887,113
39162,29664,15
39203,100228,19
39212,4617,15
39212,14687,15
39212,15407,15
39212,40504,15
39216,35513,113
39220,41216,123
39220,52799,113
39224,48282,15
39255,75756,113
39257,40748,113
39266,31015,15
39276,95053,15
39277,46590,15
39277,90804,15
39282,86698,116
39285,89446,17
39285,92831,19
39294,70609,15
39301,66162,113
39306,42506,15
39306,71099,15
39308,52799,120
39321,17354,116
39344,20228,120
39344,105056,113
39344,108675,15
39360,39071,15
39360,67090,15
39365,47769,113
39376,98395,17
39397,103554,120
39410,13145,116
39410,27304,15
39419,97001,113
39419,97101,123
39423,56556,17
39437,32091,19
39465,107826,113
39473,78322,15
39473,107424,15
39477,55959,120
39479,31239,17
39479,32195,17
39479,34956,17
39479,38759,17
39479,38764,17
39479,39029,17
39479,43629,17
39479,44368,17
39479,47394,17
39479,47676,17
39479,50740,17
39479,51213,17
39479,51331,17
39479,56866,17
39479,57887,17
39479,57896,17
39479,59768,17
39479,59982,17
39479,60008,17
39479,61848,17
39479,63315,17
39479,63701,17
39479,69027,17
39479,73745,17
39479,74175,17
39479,77004,17
39479,77635,17
39479,92087,17
39479,93917,17
39479,98942,17
39479,104544,17
39501,54243,15
39501,77830,15
39507,2353,15
39509,52769,120
39553,39856,15
39568,4652,15
39571,110851,17
39571,112070,113
39585,34658,15
39589,44582,15
39589,55506,15
39589,66835,15
39589,74548,15
39589,76124,15
39604,39795,15
39604,71562,15
39614,38942,15
39619,42020,113
39619,108532,123
39620,18192,15
39620,84974,15
39620,111752,15
39622,44065,17
39627,30316,120
39627,95070,15
39628,22871,123
39633,58688,116
39639,29484,123
39655,80982,120
39687,108223,17
39725,111665,17
39731,84241,113
39731,86100,15
39731,98821,120
39731,112403,15
39741,98075,17
39745,77635,113
39772,104522,113
39783,63947,120
39783,101687,116
39807,8016,19
39807,17324,19
39807,18282,19
39807,22232,19
39807,23092,19
39807,24297,19
39807,28314,19
39807,29558,19
39807,36233,19
39807,38898,19
39807,40194,19
39807,40883,19
39807,41224,19
39807,41668,19
39807,43056,19
39807,48331,19
39807,53811,19
39807,55111,19
39807,63357,19
39807,79847,19
39809,87453,17
39814,22460,15
39814,54550,116
39814,75469,120
39819,110096,19
39832,93559,113
39860,96003,113
39870,19569,15
39870,22902,15
39870,45833,15
39870,50631,15
39870,57094,15
39870,85803,15
39870,94929,15
39870,95428,15
39876,10971,15
39876,24202,15
39876,28460,15
39876,42885,15
39876,89013,15
39881,108326,15
39908,46403,15
39908,83040,15
39914,46449,120
39933,65941,17
39942,98095,113
39948,96003,113
39950,77137,116
39952,98968,113
39960,70879,120
39993,79531,15
40010,17375,15
40013,12348,113
40038,108690,15
40054,8858,17
40054,28890,17
40054,31329,17
40054,44592,17
40054,77444,17
40054,101741,17
40065,39802,15
40065,41503,15
40065,41932,15
40065,69830,15
40082,44870,116
40088,6103,15
40089,102260,15
40089,111347,113
40113,8622,15
40113,29212,15
40113,95271,15
40121,111296,113
40134,3051,116
40143,34527,19
40143,59743,17
40161,59968,17
40161,93762,17
40171,16587,19
40174,51440,120
40176,44138,113
40177,41388,17
40177,71757,17
40177,74795,17
40177,80047,17
40177,81915,17
40177,91503,17
40177,94133,17
40177,96565,17
40177,103336,17
40177,104353,17
40187,81374,113
40187,85453,120
40191,44400,113
40191,83617,113
40194,4026,120
40194,35513,113
40199,34635,19
40252,91763,116
40252,107199,120
40256,34739,113
40287,98252,19
40291,7904,15
40291,21373,15
40291,36091,15
40291,59432,120
40291,61038,15
40291,71012,15
40291,85990,15
40291,103436,15
40291,106028,15
40291,108987,15
40291,110053,15
40291,111018,15
40293,50354,120
40297,56217,15
40307,111296,15
40318,42490,113
40321,57799,15
40336,68818,15
40367,41096,15
40367,46028,15
40367,64418,15
40367,68870,15
40373,100039,123
40374,59812,113
40386,44372,15
40390,80578,19
40402,3114,15
40422,101687,113
40422,110527,113
40504,7950,113
40504,10389,113
40504,16419,113
40509,97342,113
40521,109664,113
40521,110605,113
40526,106291,113
40536,69504,120
40543,70583,15
40543,104113,15
40543,110707,15
40548,14061,120
40553,41937,15
40571,53100,120
40576,52609,123
40580,29336,17
40580,49579,15
40580,86506,120
40584,6620,15
40584,17026,15
40587,32763,113
40589,29071,15
40589,107084,17
40592,2526,17
40592,80625,19
40592,83585,120
40592,85922,123
40614,91932,116
40614,101687,120
40649,110022,19
40653,110793,17
40666,1427,15
40666,17459,15
40666,21987,15
40666,34113,15
40666,50186,15
40666,51348,15
40666,54112,15
40666,58087,15
40666,73439,15
40666,85258,15
40666,97778,15
40666,102095,15
40666,105647,15
40666,108430,15
40666,109053,15
40666,109128,15
40666,109909,15
40676,41658,15
40687,17759,120
40701,54428,123
40707,22421,19
40707,43041,116
40714,5022,116
40714,73359,17
40714,79826,17
40722,86168,17
40722,94776,15
40748,36513,116
40748,39257,113
40748,40883,113
40748,67245,120
40748,109137,116
40750,10636,15
40750,14217,15
40750,49121,15
40750,73784,15
40750,90191,15
40750,107427,15
40752,101956,15
40769,68807,120
40789,68851,113
40800,63533,15
40805,32168,15
40805,86752,15
40805,92604,15
40809,77088,17
40838,15512,120
40841,73350,17
40855,6905,15
40855,7246,15
40855,7517,15
40855,10825,15
40855,12011,15
40855,14756,15
40855,14827,15
40855,16056,15
40855,19271,15
40855,19764,15
40855,21450,15
40855,22230,15
40855,37215,15
40855,40246,15
40855,44383,15
40855,45311,15
40855,47870,15
40855,54883,15
40855,61442,15
40855,68987,15
40855,77352,15
40855,82373,15
40855,85685,15
40855,87651,15
40855,88459,15
40855,90676,15
40855,93474,15
40855,96253,15
40859,55489,15
40859,81784,15
40859,83255,17
40859,87566,15
40859,92508,15
40859,101625,15
40860,34715,15
40870,9850,17
40870,12346,17
40870,31793,17
40870,34361,120
40870,91993,17
40870,110503,17
40878,15326,15
40878,16126,15
40878,22238,15
40878,59651,15
40878,63873,15
40882,42952,113
40883,4026,15
40883,5709,15
40883,12345,15
40883,15987,15
40883,16867,15
40883,17324,15
40883,21504,15
40883,22232,15
40883,22552,15
40883,24297,15
40883,24579,15
40883,26406,15
40883,29669,15
40883,32645,15
40883,33940,15
40883,35160,15
40883,38743,15
40883,38830,15
40883,39008,15
40883,39044,15
40883,39308,15
40883,39807,15
40883,39974,15
40883,40748,113
40883,41668,15
40883,43394,15
40883,43727,15
40883,46283,15
40883,48331,15
40883,48943,15
40883,49262,15
40883,52320,15
40883,52875,15
40883,52988,15
40883,53811,15
40883,55011,15
40883,55111,15
40883,60340,15
40883,60400,15
40883,84282,15
40883,86217,15
40883,87770,15
40883,88415,15
40883,93700,15
40883,95070,15
40883,97885,15
40883,105167,15
40885,78430,15
40889,5668,15
40889,6510,15
40889,24930,15
40889,41047,15
40889,43283,15
40889,62246,15
40889,63992,15
40889,68755,15
40889,71359,15
40889,73705,15
40889,75545,15
40889,77627,15
40889,111566,116
40891,38941,15
40891,42028,15
40891,50801,15
40891,51045,15
40891,57100,15
40891,66201,15
40913,74377,19
40920,7882,113
40939,21445,123
40939,28208,19
40939,97933,123
40954,87359,113
40965,54679,113
40970,18565,17
40978,60277,19
40980,2515,15
40980,107199,113
40995,74246,19
41006,72325,113
41017,11074,15
41017,14848,15
41017,27693,15
41017,32511,15
41017,53354,15
41017,68759,15
41017,72783,15
41017,80744,15
41017,91158,15
41017,104353,15
41017,109386,15
41017,110366,15
41032,2275,15
41032,2276,15
41032,2278,15
41032,5051,15
41032,5475,15
41032,7082,15
41032,9377,15
41032,27358,15
41047,111566,116
41075,20993,116
41075,24930,120
41075,99989,116
41075,104416,17
41083,77860,19
41084,32838,15
41084,81383,19
41084,96415,15
41092,32591,19
41104,4323,15
41104,58245,15
41104,73062,113
41104,101491,15
41131,3293,123
41181,95246,19
41185,86463,120
41185,87112,120
41187,45501,116
41200,17293,120
41213,38565,15
41216,28138,15
41216,80402,17
41216,101793,123
41216,107476,17
41216,111648,19
41258,101478,120
41270,10270,19
41270,36382,19
41277,110827,120
41288,86384,116
41288,92526,116
41295,83335,113
41296,39911,17
41298,18206,17
41298,34935,19
41305,57147,15
41306,37360,15
41306,84949,15
41322,36455,113
41332,96417,113
41342,52095,15
41358,99373,15
41359,73359,19
41359,83283,113
41361,7223,15
41361,18901,15
41361,29439,15
41361,37407,120
41361,41848,15
41361,42429,15
41361,43176,15
41361,43504,15
41361,45282,15
41361,49018,15
41361,50346,15
41361,58838,15
41361,60672,15
41361,61521,15
41361,64650,15
41361,68845,15
41361,76296,15
41361,77051,15
41361,78503,15
41361,81858,15
41361,90230,15
41375,10335,113
41378,36281,15
41378,109853,15
41378,111368,19
41379,81819,123
41389,27774,15
41389,29031,15
41389,54658,15
41403,21271,19
41403,86635,123
41432,6191,15
41432,7174,15
41432,24816,15
41432,50218,15
41432,73061,15
41432,76251,15
41432,81200,15
41436,37759,15
41436,61114,15
41436,70918,15
41436,72454,15
41436,75614,15
41436,76214,15
41436,77748,15
41436,78018,15
41436,79660,15
41436,79964,15
41436,83087,15
41436,89574,15
41436,90976,15
41436,94644,15
41436,101160,15
41436,106857,15
41436,109233,15
41440,89107,17
41444,58340,15
41445,110605,120
41468,110605,120
41474,21037,15
41474,21524,15
41474,27187,15
41474,41424,15
41474,44162,15
41485,77629,15
41491,106970,15
41500,80972,17
41519,73536,116
41521,16041,17
41521,35769,17
41521,42741,17
41521,46240,17
41521,98591,17
41524,25462,15
41524,46656,15
41524,51062,15
41524,53285,15
41524,70219,15
41548,24089,17
41554,28035,116
41557,50418,15
41559,8175,113
41572,8351,15
41572,15860,15
41572,23851,15
41572,27173,15
41572,34763,15
41572,37522,17
41572,39814,15
41572,43606,15
41572,54788,15
41572,58145,15
41572,65437,15
41572,75469,15
